date;US;Mexico;Belgium;Afghanistan;Netherlands
2021-10-22;410272832.0;113957610.0;17272533.0;2566925.0;23884413.0
2021-10-23;411152284.0;114558359.0;17272533.0;2566925.0;23884413.0
2021-10-24;411897393.0;115185985.0;17272533.0;2566925.0;23884413.0
2021-10-25;412604609.0;115185985.0;17329380.0;2925490.0;23884413.0
2021-10-26;413349649.0;115624628.0;17376140.0;2925490.0;23944362.0
2021-10-27;414485150.0;118056410.0;17400294.0;2925490.0;23944362.0
2021-10-28;414543104.0;118056410.0;17400294.0;2925490.0;24383714.0
2021-10-29;414543104.0;118056410.0;17400294.0;2925490.0;24383714.0
2021-10-30;414543104.0;118056410.0;17400294.0;2925490.0;24383714.0
2021-10-31;414543104.0;118056410.0;17400294.0;2925490.0;24383714.0
2021-11-01;421340054.0;126429271.0;17440517.0;3398410.0;24415927.0
2021-11-02;422294086.0;126429271.0;17510129.0;3398410.0;24540299.0
2021-11-03;423584859.0;126522110.0;17554472.0;3398410.0;24541028.0
2021-11-04;425054845.0;126522110.0;17587474.0;3398410.0;24576064.0
2021-11-05;426250665.0;126884663.0;17587474.0;3398410.0;24576212.0
2021-11-06;427664862.0;126884663.0;17587474.0;3398410.0;24576872.0
2021-11-07;429123720.0;128241025.0;17642831.0;3398410.0;24576872.0
2021-11-08;430487397.0;128356362.0;17666439.0;5852810.0;24577390.0
2021-11-09;431502242.0;128627819.0;17699770.0;5852810.0;24670520.0
2021-11-10;432743555.0;128940251.0;17699770.0;5852810.0;24671246.0
2021-11-11;432808435.0;129201826.0;17752825.0;5852810.0;24704777.0
2021-11-12;435540996.0;129201826.0;17752825.0;5852810.0;24704777.0
2021-11-13;437171417.0;129201826.0;17752825.0;5852810.0;24704900.0
2021-11-14;438635969.0;129806147.0;17752825.0;5852810.0;24705565.0
2021-11-15;440297159.0;129859458.0;17808253.0;5852810.0;24706065.0
2021-11-16;441539111.0;129874396.0;17889553.0;5852810.0;24706065.0
2021-11-17;442912081.0;129993156.0;17960465.0;4018197.0;24796347.0
2021-11-18;444383181.0;130244910.0;18020591.0;4018197.0;24828527.0
2021-11-19;446231992.0;130244910.0;18020591.0;4018197.0;24828688.0
2021-11-20;447940530.0;130789808.0;18020591.0;4018197.0;24828688.0
2021-11-21;449413982.0;130975650.0;18020591.0;4018197.0;24829239.0
2021-11-22;450867549.0;131075161.0;18136014.0;4018197.0;24829778.0
2021-11-23;450934483.0;131075161.0;18136014.0;4018197.0;24902477.0
2021-11-24;452663209.0;131379625.0;18248142.0;5116767.0;24903115.0
2021-11-25;452728613.0;131601135.0;18344032.0;5116767.0;24936020.0
2021-11-26;454329777.0;131601135.0;18447990.0;5116767.0;24936130.0
2021-11-27;454390164.0;132097392.0;18447990.0;5116767.0;24936130.0
2021-11-28;454480890.0;132308788.0;18621329.0;5116767.0;24936660.0
2021-11-29;457529056.0;132422896.0;18693621.0;5116767.0;24937103.0
2021-11-30;459294516.0;132636811.0;18797081.0;5116767.0;24937103.0
2021-12-01;460683286.0;132840902.0;18913938.0;5116767.0;25085662.0
2021-12-02;462434685.0;133256228.0;19034631.0;5116767.0;25085987.0
2021-12-03;464073878.0;133692326.0;19034631.0;5116767.0;25143134.0
2021-12-04;466216510.0;134093065.0;19034631.0;5228706.0;25143268.0
2021-12-05;467947804.0;134370326.0;19226776.0;5228706.0;25143692.0
2021-12-06;469470306.0;134370326.0;19312274.0;5228706.0;25143791.0
2021-12-07;471015563.0;134370326.0;19410454.0;5228706.0;25214110.0
2021-12-08;473466010.0;134370326.0;19538829.0;5228706.0;25214110.0
2021-12-09;475194094.0;135022230.0;19655382.0;5228706.0;25656418.0
2021-12-10;478341585.0;135481459.0;19655382.0;5228706.0;25656418.0
2021-12-11;480359613.0;136829147.0;19655382.0;5228706.0;25656839.0
2021-12-12;481829279.0;137169511.0;19655382.0;5228706.0;25656839.0
2021-12-13;483086295.0;137357032.0;19979680.0;5228706.0;25657210.0
2021-12-14;484298956.0;137357032.0;19979680.0;5228706.0;25657938.0
2021-12-15;485994332.0;137357032.0;20229078.0;5228706.0;25658065.0
2021-12-16;487719686.0;139820373.0;20229078.0;5228706.0;26204146.0
2021-12-17;489564304.0;139820373.0;20351329.0;5228706.0;26204965.0
2021-12-18;491254645.0;139820373.0;20351329.0;5228706.0;26205961.0
2021-12-19;492736533.0;141722544.0;20351329.0;5228706.0;26206521.0
2021-12-20;493906211.0;141722544.0;20742966.0;5228706.0;26548675.0
2021-12-21;495025982.0;146863343.0;20742966.0;5228706.0;26208161.0
2021-12-22;496667620.0;147489369.0;20896695.0;5228706.0;26208902.0
2021-12-23;497865833.0;148009786.0;21065725.0;5228706.0;27055171.0
2021-12-24;497930903.0;148009786.0;21227627.0;5228706.0;27055916.0
2021-12-25;497943658.0;148467260.0;21227627.0;5228706.0;27055916.0
2021-12-26;497944028.0;148504910.0;21227627.0;5228706.0;27055916.0
2021-12-27;501133732.0;148504910.0;21368984.0;5228706.0;27060797.0
2021-12-28;502682699.0;148562902.0;21451272.0;5228706.0;27061082.0
2021-12-29;504005198.0;148689393.0;21539221.0;5228706.0;27065736.0
2021-12-30;505377233.0;148814260.0;21609656.0;5228706.0;27065736.0
2021-12-31;505383863.0;148814260.0;21609656.0;5228706.0;27065843.0
2022-01-01;505411600.0;148938454.0;21609656.0;5228706.0;27065843.0
2022-01-02;505424829.0;148938454.0;21609656.0;5228706.0;27065843.0
2022-01-03;505560362.0;148943382.0;21730672.0;5228706.0;27065843.0
2022-01-04;510316036.0;148943382.0;21866022.0;4674518.0;27603497.0
